,guest_size,total_interactions,message_length,total_reviews,lead_time,days_of_stay,reply_t,accepted,contact_me,past_booker
16319,2.0,6,338.0,38.0,26,3,297.96666666666664,0,0,0
16320,2.0,7,693.0,22.0,3,4,12.416666666666664,1,0,1
16321,4.0,4,425.0,0.0,197,8,565.25,0,1,0
16323,3.0,3,555.0,1.0,200,3,116.28333333333332,0,1,0
16324,2.0,5,25.0,1.0,10,28,0.03333333333333333,0,0,0
16327,7.0,10,63.0,0.0,146,13,136.46666666666667,1,0,1
16328,1.0,4,261.0,11.0,25,1,1462.6833333333334,0,1,1
16330,1.0,4,268.0,10.0,195,2,6.033333333333332,0,1,0
16331,2.0,3,181.0,2.0,131,8,2506.383333333333,0,1,0
16332,2.0,2,206.0,8.0,5,6,396.78333333333336,0,1,0
16333,2.0,2,196.0,0.0,141,2,173.6,0,1,1
16335,2.0,6,338.0,49.0,0,1,5.516666666666668,1,0,1
16336,2.0,4,141.0,15.0,36,6,601.3666666666667,1,1,1
16337,1.0,4,193.0,18.0,190,2,383.71666666666664,1,1,0
16338,1.0,5,0.0,32.0,201,4,871.1,0,0,0
16339,1.0,7,49.0,94.0,1,4,465.1833333333333,1,0,1
16342,2.0,6,165.0,5.0,22,4,417.65,0,1,1
16343,9.0,5,186.0,12.0,297,8,10.333333333333334,0,1,0
16344,3.0,3,123.0,2.0,132,22,109.33333333333331,0,1,0
16345,5.0,5,176.0,0.0,38,14,225.88333333333333,0,0,1
16346,1.0,9,153.0,0.0,86,8,22.78333333333333,1,1,0
16347,2.0,5,190.0,0.0,139,8,352.63333333333327,0,0,1
16348,2.0,2,85.0,0.0,201,7,20.65,0,1,0
16349,2.0,7,0.0,1.0,16,3,1.1833333333333331,0,0,0
16352,2.0,18,97.0,37.0,34,3,41.05,1,0,1
16354,1.0,3,125.0,19.0,22,6,10.983333333333333,0,0,1
16357,2.0,2,209.0,8.0,100,3,55.81666666666667,0,1,0
16358,3.0,3,82.0,44.0,43,5,373.81666666666666,1,1,1
16359,5.0,6,69.0,0.0,71,4,0.3666666666666665,1,1,1
16360,1.0,18,391.0,4.0,2,10,406.01666666666665,1,1,0
16361,1.0,12,325.0,17.0,57,11,1.5666666666666669,0,1,0
16362,6.0,9,623.0,0.0,46,9,32.50000000000001,1,1,0
16363,8.0,12,258.0,0.0,97,22,226.66666666666663,1,1,1
16364,5.0,4,54.0,4.0,20,5,1127.35,0,1,0
16365,2.0,8,135.0,26.0,46,4,0.26666666666666666,1,0,1
16366,2.0,7,135.0,127.0,18,3,17.000000000000004,1,0,1
16367,3.0,3,296.0,0.0,136,3,90.43333333333334,0,1,0
16368,1.0,16,598.0,0.0,46,17,23.266666666666666,1,1,0
16370,4.0,18,230.0,56.0,79,3,16.033333333333335,1,0,1
16372,2.0,4,0.0,24.0,6,2,260.90000000000003,0,0,1
16373,1.0,4,307.0,1.0,96,30,280.15,1,1,1
16374,2.0,7,471.0,0.0,65,3,12.383333333333333,1,1,0
16375,1.0,9,0.0,2.0,1,1,152.7,1,0,0
16376,1.0,3,166.0,0.0,66,1,27.85,1,1,0
16377,4.0,3,210.0,1.0,110,1,421.65,0,1,1
16378,2.0,15,227.0,20.0,104,4,917.1,1,1,0
16381,2.0,3,286.0,0.0,206,13,484.81666666666666,0,1,0
16382,1.0,4,194.0,16.0,0,2,648.2833333333333,1,0,0
16383,2.0,41,892.0,0.0,93,19,252.28333333333336,1,1,1
16384,4.0,3,274.0,12.0,61,2,1064.7500000000002,1,1,0
16385,2.0,8,481.0,2.0,74,49,1198.0833333333333,0,1,1
16386,4.0,2,326.0,1.0,14,3,213.65,0,1,0
16387,3.0,6,109.0,3.0,65,2,1086.9666666666667,1,1,0
16388,3.0,32,111.0,3.0,19,29,12.566666666666665,1,1,0
16389,4.0,9,200.0,1.0,57,3,0.0,1,1,0
16390,4.0,7,145.0,51.0,227,13,456.45,0,0,1
16392,2.0,23,172.0,10.0,107,4,82.5,1,1,0
16393,3.0,3,259.0,2.0,193,12,31.23333333333333,0,1,0
16395,1.0,4,113.0,1.0,195,10,152274.31666666668,0,1,0
16396,2.0,21,1101.0,0.0,8,7,81.16666666666667,1,0,0
16398,1.0,5,168.0,6.0,109,5,47.41666666666666,0,0,0
16402,9.0,7,15.0,4.0,5,5,2.65,1,0,1
16403,2.0,11,240.0,8.0,30,10,8.983333333333333,1,1,0
16405,1.0,5,0.0,0.0,67,2,18.433333333333334,1,0,1
16407,2.0,3,325.0,0.0,62,7,1257.0333333333333,0,1,1
16408,2.0,2,128.0,0.0,116,7,1024.5333333333335,0,0,0
16410,1.0,6,139.0,4.0,20,5,158.91666666666666,0,1,1
16411,10.0,2,379.0,0.0,121,1,80.91666666666667,0,1,0
16413,1.0,2,724.0,11.0,116,58,52.75,0,1,0
16415,2.0,6,223.0,3.0,153,8,248.3166666666667,0,0,1
16417,3.0,3,0.0,0.0,125,9,2569.366666666667,0,0,0
16419,4.0,3,111.0,1.0,167,10,458.36666666666673,0,1,1
16420,2.0,4,95.0,9.0,99,6,26.03333333333333,1,0,0
16421,2.0,17,261.0,2.0,205,3,610.6333333333333,1,0,1
16423,1.0,18,207.0,8.0,2,5,4.033333333333334,1,0,1
16425,6.0,2,309.0,0.0,94,1,233.63333333333333,0,1,0
16428,2.0,3,201.0,95.0,63,6,3.6333333333333333,1,1,0
16430,1.0,6,90.0,0.0,33,3,946.4833333333332,0,1,1
16431,2.0,9,348.0,7.0,2,8,26.63333333333333,1,1,0
16433,2.0,6,182.0,23.0,220,2,6.666666666666668,0,1,0
16434,6.0,14,335.0,5.0,58,2,3.6666666666666665,1,1,0
16435,4.0,2,212.0,0.0,54,9,1036.3333333333335,0,1,1
16436,2.0,2,173.0,12.0,24,4,380.13333333333327,0,1,0
16437,3.0,5,189.0,9.0,29,5,4013.7166666666662,0,1,0
16439,6.0,2,123.0,0.0,47,9,1276.6666666666667,0,1,1
16440,2.0,13,203.0,0.0,60,2,240.45,1,0,0
16441,1.0,13,0.0,7.0,11,3,0.11666666666666667,1,0,1
16442,1.0,4,221.0,1.0,190,6,19.533333333333328,1,1,0
16443,1.0,11,0.0,63.0,182,3,770.6,1,0,0
16444,1.0,5,192.0,0.0,20,5,40.81666666666667,0,1,0
16446,6.0,2,114.0,3.0,27,4,3869.75,0,1,0
16450,2.0,3,303.0,1.0,25,28,5.6,0,0,1
16452,2.0,5,137.0,7.0,110,4,542.4000000000002,0,0,1
16453,1.0,2,170.0,0.0,203,7,7620.45,0,1,0
16454,4.0,14,137.0,1.0,19,4,52.6,1,0,0
16456,2.0,5,478.0,7.0,106,7,105.81666666666666,0,1,1
16458,4.0,39,185.0,1.0,56,11,323.8,1,0,0
16459,1.0,11,425.0,5.0,40,30,184.01666666666668,0,1,0
16460,4.0,8,223.0,5.0,190,20,986.7000000000003,1,1,1
16461,4.0,3,654.0,0.0,204,8,1080.6666666666667,0,1,0
16462,2.0,15,0.0,3.0,1,1,5.866666666666666,1,0,0
16463,3.0,3,138.0,27.0,1,3,6.6,0,0,0
16465,3.0,10,166.0,0.0,44,36,410.33333333333326,1,1,1
16466,3.0,2,92.0,2.0,121,9,489.8833333333334,0,1,0
16467,2.0,5,806.0,0.0,165,30,28800.58333333333,0,1,1
16468,1.0,5,168.0,1.0,0,2,4.55,0,1,1
16469,4.0,16,194.0,3.0,23,4,5.166666666666667,1,1,0
16470,2.0,5,280.0,0.0,196,19,8.633333333333333,0,1,0
16472,2.0,2,345.0,0.0,49,2,575.8,0,1,0
16473,2.0,5,247.0,7.0,177,3,8.350000000000001,1,1,0
16474,4.0,3,126.0,114.0,50,2,43.05,0,1,0
16475,8.0,3,75.0,1.0,11,6,295.31666666666666,0,0,0
16477,2.0,4,239.0,0.0,3,4,561.7333333333332,0,1,0
16478,2.0,15,187.0,77.0,36,3,10.333333333333334,1,0,1
16479,2.0,2,264.0,1.0,199,12,5926.55,0,1,0
16480,1.0,8,822.0,0.0,18,4,695.2,1,1,0
16481,5.0,2,170.0,0.0,61,10,82753.45,0,1,0
16482,3.0,3,44.0,2.0,30,5,72.31666666666666,0,1,1
16483,3.0,2,115.0,1.0,116,10,754.2333333333332,0,1,0
16485,1.0,8,224.0,2.0,22,3,203.65,0,1,0
16487,11.0,2,0.0,2.0,32,3,53.16666666666666,0,0,1
16488,2.0,2,89.0,0.0,25,6,75.23333333333333,0,1,0
16489,3.0,4,226.0,0.0,106,4,3775.316666666666,0,0,0
16491,2.0,10,393.0,0.0,129,2,1599.6333333333334,1,1,0
16492,2.0,3,189.0,1.0,96,4,398.63333333333327,0,1,0
16493,2.0,40,225.0,1.0,6,3,1.916666666666667,1,1,1
16495,2.0,12,123.0,78.0,15,4,4.583333333333333,1,1,1
16496,3.0,20,241.0,33.0,5,4,4.716666666666667,1,1,0
16498,8.0,7,305.0,0.0,24,5,15.2,0,1,0
16499,1.0,3,0.0,2.0,25,4,776.55,0,0,1
16500,15.0,5,266.0,0.0,141,5,161.83333333333334,1,1,0
16501,3.0,5,0.0,0.0,107,1,1262.6333333333334,0,0,0
16502,1.0,12,193.0,0.0,64,20,2064.9666666666667,0,1,1
16503,5.0,9,316.0,9.0,10,6,15.05,1,1,0
16504,5.0,6,173.0,45.0,25,7,62.88333333333334,1,1,0
16505,2.0,11,105.0,3.0,73,4,815.3166666666667,1,0,1
16506,5.0,7,163.0,5.0,103,1,5.35,1,1,0
16507,4.0,6,111.0,0.0,100,5,0.9333333333333332,0,1,1
16508,1.0,5,0.0,1.0,22,2,808.8333333333335,0,0,0
16509,2.0,8,240.0,0.0,202,14,808.0166666666668,0,0,1
16511,1.0,15,170.0,1.0,0,1,400.35,1,1,0
16513,2.0,5,202.0,0.0,31,5,972.5166666666668,0,1,0
16514,2.0,4,0.0,1.0,1,4,43.38333333333333,0,0,0
16515,4.0,3,27.0,0.0,60,2,415.46666666666664,0,0,0
16517,1.0,8,113.0,2.0,182,25,129.03333333333336,1,1,0
16518,2.0,3,0.0,2.0,208,3,118.9,0,0,0
16519,2.0,2,306.0,162.0,20,10,54.63333333333333,0,1,1
16520,2.0,3,0.0,18.0,99,16,67.48333333333333,0,0,1
16521,3.0,25,0.0,8.0,9,3,11.466666666666667,1,0,0
16522,2.0,2,65.0,0.0,75,3,1363.1833333333334,0,1,1
16523,2.0,21,676.0,4.0,196,5,241.9333333333333,0,0,0
16524,3.0,2,232.0,0.0,157,2,86.91666666666669,0,1,0
16525,3.0,2,85.0,5.0,21,4,16.000000000000004,0,1,0
16526,4.0,3,581.0,3.0,119,9,807.9166666666665,0,0,1
16527,5.0,27,54.0,18.0,134,4,56.05,1,1,0
16528,2.0,3,383.0,0.0,25,5,232.45,0,0,0
16529,8.0,21,87.0,24.0,11,3,43.23333333333333,1,0,0
16530,2.0,25,115.0,0.0,196,7,18.916666666666668,1,0,1
16531,2.0,2,59.0,3.0,70,4,1151.65,0,1,0
16532,8.0,3,293.0,3.0,68,4,4033.400000000001,1,1,1
16533,3.0,14,245.0,23.0,199,10,311.28333333333336,1,0,1
16534,1.0,4,0.0,14.0,1,7,131.75000000000003,0,0,1
16535,1.0,20,524.0,4.0,38,47,389.81666666666666,1,0,1
16536,3.0,2,35.0,20.0,20,2,47.03333333333333,0,0,0
16538,8.0,2,0.0,6.0,198,4,71.15,0,0,1
16539,1.0,5,222.0,1.0,0,9,19.416666666666668,1,1,1
16541,2.0,10,518.0,1.0,163,18,45.93333333333333,0,0,1
16542,1.0,5,244.0,4.0,0,2,182.75,1,0,1
16543,2.0,5,105.0,3.0,16,8,16.96666666666667,0,0,0
16544,2.0,7,458.0,0.0,4,3,144.58333333333334,0,1,1
16546,2.0,8,121.0,17.0,62,5,6.033333333333332,1,1,0
16547,6.0,20,223.0,13.0,7,10,3.6666666666666665,0,1,0
16550,4.0,11,0.0,0.0,152,10,1.9833333333333336,0,0,1
16554,2.0,3,78.0,0.0,17,5,208.3333333333333,0,1,0
16555,2.0,3,77.0,16.0,201,1,117.2,1,1,0
16556,1.0,8,180.0,0.0,137,13,1308.5833333333333,0,1,1
16557,1.0,6,147.0,23.0,190,2,333.76666666666665,1,1,0
16558,1.0,23,101.0,7.0,17,7,167.6,1,0,1
16559,2.0,10,0.0,14.0,4,2,107.65,1,0,1
16560,8.0,4,157.0,20.0,32,5,91.45,0,1,0
16561,2.0,5,246.0,0.0,190,69,1021.8833333333334,1,1,1
16565,1.0,3,174.0,0.0,160,19,68.95,0,0,1
16566,2.0,2,107.0,124.0,29,6,190.6833333333333,0,1,0
16567,2.0,35,18.0,1.0,4,5,11.066666666666665,1,0,1
16568,1.0,4,87.0,0.0,66,20,1384.033333333333,0,0,1
16570,2.0,6,400.0,21.0,17,3,37.9,0,0,1
16571,2.0,9,644.0,0.0,136,3,227.73333333333332,0,1,0
16572,4.0,3,132.0,15.0,26,8,1.5166666666666666,1,1,0
16573,4.0,10,78.0,10.0,10,7,0.7833333333333333,0,0,0
16575,1.0,8,300.0,0.0,2,35,914.4666666666667,1,1,1
16576,1.0,3,538.0,2.0,216,5,58.81666666666667,0,1,0
16577,1.0,6,620.0,9.0,24,116,532.0333333333333,0,1,0
16578,1.0,3,650.0,0.0,1,38,127.90000000000002,0,1,1
16579,2.0,8,213.0,34.0,55,5,1.7666666666666666,1,0,0
16582,3.0,2,449.0,0.0,201,8,339.3,0,1,1
16584,2.0,5,177.0,18.0,17,8,34.516666666666666,1,1,0
16585,5.0,80,0.0,0.0,179,5,12.566666666666665,1,0,1
16587,2.0,7,53.0,0.0,29,14,16.383333333333336,1,1,1
16588,1.0,2,194.0,30.0,17,3,2768.333333333333,0,1,0
16591,3.0,17,445.0,0.0,44,9,25.88333333333333,0,1,0
16592,1.0,6,450.0,2.0,21,30,98.83333333333331,0,1,0
16593,1.0,8,268.0,20.0,20,19,4.95,0,1,1
16594,4.0,3,321.0,10.0,235,6,22.91666666666667,0,1,0
16595,2.0,27,218.0,1.0,7,3,700.2666666666668,1,0,1
16596,5.0,4,237.0,0.0,162,5,679.6666666666666,1,1,0
16597,5.0,21,80.0,0.0,33,14,1335.2666666666667,1,0,1
16598,3.0,4,429.0,20.0,26,2,15.7,1,0,1
16599,4.0,4,116.0,0.0,30,5,935.4166666666664,0,1,0
16600,4.0,2,133.0,9.0,108,6,38.98333333333333,0,1,0
16602,6.0,8,140.0,1.0,30,5,1.6666666666666667,0,1,0
16603,2.0,2,92.0,0.0,68,4,802.5166666666668,0,1,0
16604,1.0,4,188.0,0.0,30,4,815.1,0,0,1
16606,3.0,2,309.0,0.0,60,7,0.43333333333333335,0,1,1
16607,4.0,10,484.0,2.0,186,2,1231.6666666666667,0,1,0
16610,6.0,6,158.0,13.0,28,5,622.8333333333334,0,1,0
16611,1.0,3,46.0,32.0,342,6,406.51666666666665,0,1,0
16612,2.0,14,159.0,27.0,0,3,160.35,1,0,0
16613,4.0,5,1185.0,11.0,296,8,417.31666666666666,0,0,0
16614,3.0,4,99.0,0.0,139,13,1080.65,0,1,0
16615,7.0,3,138.0,0.0,146,18,0.6166666666666667,1,1,0
16616,4.0,2,327.0,0.0,261,9,1431.6833333333334,0,0,1
16617,2.0,7,229.0,0.0,74,14,21808.75,1,1,0
16618,2.0,19,44.0,1.0,46,2,8.166666666666668,1,1,1
16619,2.0,4,319.0,5.0,188,6,36.86666666666667,0,0,0
16622,2.0,6,338.0,1.0,210,3,51.66666666666666,0,1,0
16623,2.0,6,198.0,1.0,57,3,150.35,0,0,1
16624,2.0,3,287.0,14.0,4,4,400.23333333333335,0,0,0
16625,2.0,4,28.0,0.0,116,8,2.783333333333333,0,0,0
16626,6.0,7,559.0,3.0,140,10,1544.8166666666666,0,1,0
16627,2.0,7,278.0,0.0,44,9,10.7,0,1,1
16628,6.0,2,282.0,0.0,146,8,798.4666666666667,0,1,1
16629,2.0,3,26.0,19.0,116,5,1.85,0,0,0
16630,1.0,5,3.0,0.0,97,28,6955.633333333332,0,0,0
16631,1.0,2,552.0,0.0,66,7,1794.3833333333334,0,1,0
16632,5.0,5,178.0,0.0,64,12,4199.366666666667,0,1,0
16633,3.0,3,638.0,2.0,25,4,46.91666666666666,0,0,1
16635,2.0,8,147.0,0.0,189,7,452.28333333333336,0,1,0
16636,1.0,6,176.0,1.0,27,3,184.56666666666663,0,1,1
16637,2.0,9,397.0,5.0,170,4,184.38333333333333,0,0,0
16638,7.0,2,201.0,1.0,24,5,1767.833333333333,0,1,0
16639,1.0,26,54.0,43.0,78,15,1.1166666666666667,1,0,0
16640,4.0,3,66.0,0.0,4,12,167.35,0,1,0
16641,2.0,57,195.0,7.0,18,7,1.6666666666666667,1,1,0
16642,2.0,2,132.0,1.0,35,5,1438.6166666666666,0,1,0
16643,2.0,18,223.0,18.0,14,3,0.7833333333333333,1,0,1
16644,2.0,14,206.0,0.0,59,1,406.33333333333326,0,0,0
16645,2.0,8,231.0,20.0,8,2,14.083333333333336,0,0,0
16646,7.0,5,359.0,0.0,125,7,17.01666666666667,0,0,0
16647,2.0,9,183.0,36.0,1,3,71.18333333333334,1,1,1
16650,4.0,3,27.0,1.0,96,6,751.6333333333333,0,1,1
16651,4.0,3,107.0,27.0,19,4,18.533333333333328,0,0,1
16652,6.0,2,44.0,0.0,80,2,646.65,0,1,0
16653,4.0,11,106.0,116.0,45,6,4.4,1,0,0
16654,2.0,7,142.0,4.0,40,3,397.36666666666673,1,0,0
16655,1.0,4,0.0,0.0,211,11,1820.733333333333,0,0,0
16657,2.0,2,312.0,1.0,22,30,38379.53333333333,0,1,1
16658,12.0,3,140.0,1.0,31,1,39.4,0,1,1
16659,13.0,24,877.0,6.0,93,4,106.36666666666666,1,0,0
16660,6.0,2,165.0,0.0,82,22,655.6833333333333,0,1,0
16661,3.0,3,0.0,1.0,198,1,85.26666666666667,0,0,1
16662,1.0,7,87.0,10.0,8,3,288.56666666666666,1,1,0
16663,6.0,6,439.0,25.0,3,4,188.0833333333333,1,1,0
16664,2.0,18,0.0,42.0,0,4,618.4833333333332,1,0,1
16665,2.0,73,7.0,0.0,55,21,0.0,1,0,1
16667,8.0,17,617.0,1.0,64,3,1395.7666666666669,1,1,0
16668,6.0,4,231.0,33.0,25,2,89.46666666666668,1,1,1
16669,9.0,126,176.0,11.0,19,4,24.63333333333333,1,1,0
16670,3.0,5,254.0,12.0,12,4,38.45,1,1,1
16671,1.0,8,193.0,37.0,27,11,760.4,1,1,0
16672,4.0,2,221.0,0.0,24,5,721.1,0,1,0
16673,1.0,7,122.0,1.0,212,22,1332.6,1,1,0
16674,4.0,2,189.0,25.0,204,17,551.5,0,1,0
16675,1.0,4,216.0,0.0,14,4,5952.4333333333325,0,1,0
16676,5.0,12,114.0,3.0,20,5,550.9333333333333,1,0,1
16677,2.0,14,483.0,4.0,7,2,7.2,0,1,1
16678,2.0,4,315.0,0.0,216,7,63.01666666666667,0,0,1
16679,3.0,2,391.0,18.0,83,6,614.6333333333333,0,1,1
16681,4.0,4,104.0,3.0,30,5,3.1333333333333333,0,1,1
16682,2.0,89,177.0,0.0,54,7,50.25,1,1,0
16683,1.0,25,150.0,2.0,12,5,1970.916666666667,1,0,1
16685,4.0,67,0.0,3.0,21,2,179.68333333333337,1,0,0
16686,3.0,2,168.0,0.0,212,3,1133.2666666666667,0,1,0
16687,2.0,11,158.0,43.0,211,5,50.28333333333333,1,0,0
16688,2.0,3,169.0,1.0,194,11,74.05,0,1,0
16689,5.0,4,368.0,16.0,177,7,85.71666666666667,0,0,0
16691,2.0,3,171.0,18.0,92,6,154.76666666666668,0,0,1
16692,10.0,5,160.0,0.0,119,2,199.98333333333332,0,1,0
16693,2.0,4,248.0,3.0,28,7,1410.8666666666666,0,0,0
16694,2.0,3,180.0,35.0,0,5,1.3166666666666669,0,0,0
16695,4.0,6,614.0,0.0,117,3,251.98333333333332,0,1,1
16696,2.0,3,150.0,4.0,144,11,3728.55,0,1,1
16697,2.0,4,98.0,29.0,0,1,2.5166666666666666,0,0,1
16698,2.0,17,462.0,0.0,59,23,3153.55,1,0,0
16700,1.0,3,291.0,15.0,66,17,358.8,0,1,0
16701,2.0,3,21.0,12.0,25,6,305.9,0,0,1
16702,4.0,11,66.0,0.0,135,7,2.25,0,1,1
16703,5.0,14,268.0,32.0,102,4,0.7666666666666667,1,0,1
16705,5.0,2,138.0,0.0,143,4,3186.933333333333,0,1,0
16706,1.0,9,391.0,0.0,48,22,676.0833333333334,1,1,0
16707,4.0,2,22.0,0.0,15,3,2676.7833333333333,0,1,0
16709,1.0,5,0.0,1.0,20,5,5.383333333333334,1,0,0
16710,2.0,10,101.0,0.0,29,5,558.5333333333333,0,1,1
16712,5.0,13,461.0,2.0,212,5,712.8,0,1,0
16713,4.0,12,220.0,0.0,4,6,22.766666666666666,1,0,0
16714,4.0,2,118.0,23.0,38,2,419.1,0,1,1
16715,1.0,12,135.0,0.0,157,3,169.46666666666667,1,0,0
16716,2.0,16,410.0,0.0,35,22,1388.9,0,1,0
16717,4.0,3,104.0,1.0,20,5,196.91666666666663,0,1,0
16718,2.0,12,264.0,35.0,25,4,6.433333333333334,1,0,1
16719,6.0,3,367.0,0.0,55,3,736.5833333333335,0,1,0
16720,1.0,5,597.0,3.0,26,5,122.23333333333336,0,1,0
16721,1.0,4,134.0,80.0,49,6,319.7,1,1,0
16723,1.0,3,0.0,26.0,1,3,3394.5333333333333,0,0,1
16724,3.0,2,123.0,17.0,0,4,225.03333333333333,0,1,0
16725,4.0,17,235.0,2.0,169,15,180.65,0,0,0
16726,1.0,3,54.0,0.0,113,31,554.5666666666667,1,1,0
16727,4.0,2,197.0,0.0,57,3,453.71666666666664,0,1,0
16728,2.0,4,616.0,0.0,136,6,338.51666666666665,0,1,0
16729,5.0,26,166.0,5.0,1,6,36.65,1,1,0
16730,2.0,4,157.0,0.0,62,5,1122.6666666666667,0,0,0
16731,3.0,57,149.0,1.0,1,29,15.233333333333334,1,1,0
16735,6.0,6,110.0,0.0,25,5,16.333333333333336,0,1,1
16736,1.0,3,73.0,7.0,0,15,257.8833333333334,1,1,1
16737,2.0,6,0.0,1.0,37,13,617.7,0,0,0
16739,2.0,4,593.0,10.0,33,10,5.916666666666668,0,1,0
16742,2.0,4,163.0,2.0,207,4,23.85,1,1,0
16743,4.0,3,38.0,0.0,32,5,1327.1666666666667,0,1,0
16744,1.0,3,201.0,18.0,81,10,286.05,0,0,0
16745,1.0,16,602.0,2.0,22,6,662.0833333333334,1,0,0
16746,2.0,13,550.0,2.0,212,7,718.5166666666668,1,1,0
16747,10.0,2,162.0,0.0,108,7,9006.433333333332,0,1,0
16748,2.0,3,114.0,0.0,67,1,42577.16666666666,1,1,0
16751,1.0,55,226.0,0.0,23,85,8.250000000000002,1,1,1
16752,2.0,5,119.0,17.0,212,1,1.3333333333333333,1,1,0
16753,2.0,4,89.0,0.0,10,8,1445.216666666667,0,1,1
16754,1.0,3,172.0,11.0,39,87,268.48333333333335,0,1,1
16755,1.0,3,223.0,0.0,26,3,377.4,0,0,1
16756,2.0,5,180.0,3.0,0,3,9.383333333333333,0,1,1
16757,2.0,4,83.0,0.0,2,29,0.8,0,1,0
16758,5.0,2,129.0,2.0,211,6,772.05,0,0,1
16759,2.0,8,57.0,23.0,6,3,21.033333333333328,1,0,0
16760,4.0,3,115.0,6.0,126,10,56295.96666666668,0,1,0
16761,4.0,19,226.0,12.0,59,5,2.0000000000000004,1,0,0
16762,5.0,3,248.0,9.0,43,1,70.31666666666666,0,1,0
16764,2.0,4,226.0,0.0,117,15,290.1333333333333,0,1,0
16766,4.0,9,89.0,7.0,199,3,1034.0000000000002,0,1,0
16768,2.0,44,0.0,3.0,27,5,0.26666666666666666,1,0,1
16769,3.0,27,332.0,45.0,81,13,5.716666666666668,1,0,1
16770,7.0,2,108.0,3.0,154,10,975.8333333333336,0,1,0
16772,3.0,5,100.0,0.0,162,10,251.88333333333333,0,1,0
16773,1.0,2,175.0,1.0,60,19,2369.333333333333,0,1,1
16774,6.0,17,280.0,52.0,140,5,724.2666666666668,1,1,0
16775,4.0,4,49.0,0.0,216,7,51.93333333333333,0,0,0
16777,2.0,2,208.0,5.0,18,8,474.08333333333326,0,1,0
16779,4.0,4,451.0,1.0,11,31,1242.7833333333333,0,1,1
16780,2.0,23,298.0,33.0,122,4,60.7,1,0,1
16782,6.0,3,126.0,0.0,20,5,216.01666666666668,0,1,0
16784,1.0,4,691.0,0.0,63,6,4924.333333333333,0,1,0
16785,1.0,24,244.0,8.0,2,3,11.516666666666667,1,1,1
16786,2.0,5,955.0,55.0,45,4,49.28333333333333,1,1,0
16787,2.0,3,311.0,20.0,17,3,6.416666666666668,1,1,0
16788,2.0,3,153.0,0.0,0,4,584.1833333333333,0,1,0
16789,2.0,33,271.0,62.0,0,2,40.38333333333333,1,1,0
16790,3.0,7,79.0,0.0,152,2,1097.7833333333333,0,1,1
16791,1.0,4,89.0,0.0,200,15,79.15,1,1,0
16792,2.0,12,145.0,130.0,261,2,0.7,1,0,0
16793,4.0,9,377.0,18.0,22,9,36.083333333333336,1,1,0
16794,1.0,9,186.0,38.0,56,4,184.01666666666668,1,0,0
16795,4.0,6,100.0,11.0,14,2,190.11666666666667,1,1,0
16797,1.0,6,330.0,0.0,22,5,138.83333333333334,0,0,0
16798,2.0,4,162.0,1.0,2,2,878.3333333333335,0,0,1
16799,1.0,3,26.0,1.0,0,31,1233.6,0,1,0
16800,4.0,20,554.0,3.0,237,11,23.68333333333333,1,1,0
16802,2.0,6,288.0,0.0,137,17,1450.6833333333334,0,1,0
16803,3.0,11,566.0,1.0,15,4,101.71666666666668,1,0,0
16806,4.0,5,224.0,5.0,199,14,495.23333333333335,0,1,1
16807,1.0,5,59.0,0.0,19,7,535.7666666666668,0,1,0
16808,4.0,4,383.0,0.0,138,9,247.05000000000004,0,0,1
16809,6.0,7,910.0,0.0,57,3,40.05,0,1,0
16810,4.0,3,884.0,74.0,40,3,13.583333333333336,0,1,0
16812,2.0,4,534.0,7.0,1,13,40.71666666666667,1,0,0
16813,2.0,2,20.0,16.0,71,4,12.083333333333336,0,1,1
16814,3.0,12,138.0,20.0,3,6,13.866666666666667,1,0,1
16816,2.0,11,356.0,2.0,201,2,308.05,1,0,0
16818,2.0,9,185.0,36.0,10,5,49.26666666666666,1,1,0
16819,2.0,9,160.0,6.0,14,3,101.35,1,0,1
16820,4.0,3,300.0,4.0,195,2,133.51666666666668,0,0,1
16821,2.0,8,529.0,20.0,1,3,45.85,1,0,1
16822,1.0,5,267.0,41.0,13,2,265.4166666666667,0,0,0
16823,7.0,3,135.0,2.0,25,7,1291.5166666666667,0,1,0
16825,3.0,29,197.0,0.0,2,7,0.95,1,0,0
16826,2.0,2,311.0,3.0,1,4,1762.25,0,1,0
16828,1.0,2,45.0,1.0,19,8,996.2833333333334,0,1,0
16829,2.0,2,32.0,3.0,3,1,1143.5166666666667,0,1,0
16830,4.0,2,232.0,4.0,194,2,843.7666666666668,0,0,1
16831,2.0,3,139.0,0.0,59,2,1487.666666666667,1,1,1
16833,5.0,6,193.0,0.0,9,4,1118.25,1,1,0
16834,1.0,2,270.0,0.0,165,17,145326.85,0,1,0
16835,5.0,6,59.0,1.0,30,5,26.41666666666667,0,1,0
16836,2.0,5,330.0,20.0,12,2,109.55,0,0,1
16837,1.0,3,144.0,1.0,189,14,1334.5666666666666,1,1,1
16840,2.0,2,53.0,4.0,5,3,43.45,0,1,0
16841,2.0,23,406.0,34.0,73,3,653.9,1,1,1
16842,1.0,6,0.0,14.0,0,2,261.4666666666667,1,0,0
16843,6.0,7,180.0,0.0,215,6,155.56666666666666,0,1,0
16844,3.0,5,67.0,8.0,73,9,111.9,0,0,1
16845,7.0,5,164.0,0.0,9,4,35.583333333333336,0,1,0
16846,6.0,5,82.0,10.0,208,11,10.0,1,1,1
